drug,adr,a,b,c,d,prr,prr_signal,ror,ror_signal,ic,ic_signal
metformin,Renal tubular dysfunction,1,46203,0,6488,0.4213180391732496,False,0.42129925222115205,False,0.12357082672738463,False
metformin,Renal tubular necrosis,102,46102,2,6486,5.7580132020344115,True,5.768591724960685,True,0.1607181753885702,True
metformin,Renin decreased,2,46202,0,6488,0.702196731955416,False,0.7021806179319301,False,0.1496078316296215,False
metformin,Respiration abnormal,11,46193,1,6487,1.0767016556649713,False,1.0767207507549763,False,0.06119125208560783,True
metformin,Respiratory acidosis,25,46179,3,6485,1.0232009522778922,False,1.0232137636830194,False,0.025551773158197632,True
metformin,Respiratory alkalosis,10,46194,3,6485,0.42131803917324967,False,0.4211865048869454,False,-0.1804875729322715,False
metformin,Respiratory arrest,21,46183,3,6485,0.8626988421166542,False,0.8626349237281713,False,-0.003007364964510416,False
metformin,Respiratory depression,12,46192,1,6487,1.1703278865923603,False,1.1703739784597067,False,0.07105119406369291,True
metformin,Respiratory disorder,12,46192,1,6487,1.1703278865923603,False,1.1703739784597067,False,0.07105119406369291,True
metformin,Respiratory distress,49,46155,1,6487,4.634498430905746,True,4.638396290799579,True,0.15870693052491566,True
metformin,Respiratory failure,116,46088,4,6484,3.6358186343469323,True,3.642481313125834,True,0.14002263982905255,True
metformin,Respiratory gas exchange disorder,4,46200,0,6488,1.2639541175197488,False,1.2639798270581488,False,0.1672306113239052,True
metformin,Respiratory rate decreased,1,46203,0,6488,0.4213180391732496,False,0.42129925222115205,False,0.12357082672738463,False
metformin,Respiratory rate increased,13,46191,1,6487,1.263954117519749,False,1.264031261162768,False,0.07950388483133539,True
metformin,Respiratory symptom,4,46200,0,6488,1.2639541175197488,False,1.2639798270581488,False,0.1672306113239052,True
metformin,Respiratory syncytial virus infection,1,46203,1,6487,0.14043934639108324,False,0.14041144069172248,False,-0.5873577625365847,False
metformin,Respiratory tract congestion,14,46190,0,6488,4.072741045341413,True,4.0737056321104985,True,0.18259737779543883,True
metformin,Respiratory tract infection,10,46194,2,6486,0.5898452548425495,False,0.589752026756432,False,-0.0700532811926447,False
metformin,Resting tremor,2,46202,0,6488,0.702196731955416,False,0.7021806179319301,False,0.1496078316296215,False
metformin,Restless legs syndrome,15,46189,0,6488,4.353619738123579,True,4.3547451260567875,True,0.18304596388889957,True
metformin,Restlessness,19,46185,3,6485,0.7824477870360351,False,0.7823559342217795,False,-0.02137955622188754,False
metformin,Resuscitation,3,46201,0,6488,0.9830754247375825,False,0.9830741426144173,False,0.16091202120883544,True
metformin,Retching,12,46192,1,6487,1.1703278865923603,False,1.1703739784597067,False,0.07105119406369291,True
metformin,Retinal injury,4,46200,0,6488,1.2639541175197488,False,1.2639798270581488,False,0.1672306113239052,True
metformin,Retinal scar,1,46203,0,6488,0.4213180391732496,False,0.42129925222115205,False,0.12357082672738463,False
metformin,Retinitis,1,46203,0,6488,0.4213180391732496,False,0.42129925222115205,False,0.12357082672738463,False
metformin,Retinopathy,7,46197,0,6488,2.1065901958662483,True,2.106769846853185,True,0.1761233886528062,True
metformin,Retrograde ejaculation,2,46202,0,6488,0.702196731955416,False,0.7021806179319301,False,0.1496078316296215,False
metformin,Retroperitoneal fibrosis,4,46200,0,6488,1.2639541175197488,False,1.2639798270581488,False,0.1672306113239052,True
metformin,Retroperitoneal haematoma,3,46201,0,6488,0.9830754247375825,False,0.9830741426144173,False,0.16091202120883544,True
metformin,Retroperitoneal oedema,3,46201,0,6488,0.9830754247375825,False,0.9830741426144173,False,0.16091202120883544,True
metformin,Rhabdomyolysis,81,46123,12,6476,0.9156645384698626,False,0.9155155181198305,False,-0.009683052263394347,False
metformin,Rheumatic fever,1,46203,0,6488,0.4213180391732496,False,0.42129925222115205,False,0.12357082672738463,False
metformin,Rheumatoid arthritis,27,46177,1,6487,2.5747213505031925,True,2.5756591413567214,True,0.13448614471136183,True
metformin,Rheumatoid factor,1,46203,0,6488,0.4213180391732496,False,0.42129925222115205,False,0.12357082672738463,False
metformin,Rhinitis,4,46200,0,6488,1.2639541175197488,False,1.2639798270581488,False,0.1672306113239052,True
metformin,Rhinitis allergic,1,46203,1,6487,0.14043934639108324,False,0.14041144069172248,False,-0.5873577625365847,False
metformin,Rhinocerebral mucormycosis,1,46203,0,6488,0.4213180391732496,False,0.42129925222115205,False,0.12357082672738463,False
metformin,Rhinorrhoea,24,46180,1,6487,2.293842657721026,True,2.294529076125204,True,0.12788390465205304,True
metformin,Rhinovirus infection,5,46199,0,6488,1.5448328103019153,False,1.5448976720527279,False,0.17126598885512306,True
metformin,Right aortic arch,1,46203,0,6488,0.4213180391732496,False,0.42129925222115205,False,0.12357082672738463,False
metformin,Right hemisphere deficit syndrome,1,46203,0,6488,0.4213180391732496,False,0.42129925222115205,False,0.12357082672738463,False
metformin,Right ventricular dysfunction,4,46200,0,6488,1.2639541175197488,False,1.2639798270581488,False,0.1672306113239052,True
metformin,Right ventricular failure,6,46198,1,6487,0.6085705010280272,False,0.6085154279900863,False,-0.03032748881462012,False
metformin,Road traffic accident,4,46200,1,6487,0.42131803917324967,False,0.42126167465720066,False,-0.11824062833986163,False
metformin,Rotator cuff syndrome,3,46201,0,6488,0.9830754247375825,False,0.9830741426144173,False,0.16091202120883544,True
metformin,Ruptured cerebral aneurysm,1,46203,0,6488,0.4213180391732496,False,0.42129925222115205,False,0.12357082672738463,False
metformin,SARS-CoV-2 test positive,4,46200,2,6486,0.25279082350394977,False,0.25271804417701105,False,-0.3564483780577912,False
metformin,SJS-TEN overlap,6,46198,0,6488,1.8257115030840816,False,1.8258276783878264,False,0.17406633864098864,True
metformin,Saliva altered,1,46203,0,6488,0.4213180391732496,False,0.42129925222115205,False,0.12357082672738463,False
metformin,Salivary hypersecretion,3,46201,0,6488,0.9830754247375825,False,0.9830741426144173,False,0.16091202120883544,True
metformin,Salmonella bacteraemia,1,46203,0,6488,0.4213180391732496,False,0.42129925222115205,False,0.12357082672738463,False
metformin,Sarcoidosis,1,46203,0,6488,0.4213180391732496,False,0.42129925222115205,False,0.12357082672738463,False
metformin,Sarcoma metastatic,1,46203,0,6488,0.4213180391732496,False,0.42129925222115205,False,0.12357082672738463,False
metformin,Sarcopenia,5,46199,0,6488,1.5448328103019153,False,1.5448976720527279,False,0.17126598885512306,True
metformin,Scab,8,46196,2,6486,0.47749377772968293,False,0.4773976383492256,False,-0.12490315817665788,False
metformin,Scar,3,46201,0,6488,0.9830754247375825,False,0.9830741426144173,False,0.16091202120883544,True
metformin,Schizophrenia,13,46191,1,6487,1.263954117519749,False,1.264031261162768,False,0.07950388483133539,True
metformin,Sciatica,5,46199,0,6488,1.5448328103019153,False,1.5448976720527279,False,0.17126598885512306,True
metformin,Scleral discolouration,1,46203,0,6488,0.4213180391732496,False,0.42129925222115205,False,0.12357082672738463,False
metformin,Scleral pigmentation,1,46203,0,6488,0.4213180391732496,False,0.42129925222115205,False,0.12357082672738463,False
metformin,Scoliosis,3,46201,0,6488,0.9830754247375825,False,0.9830741426144173,False,0.16091202120883544,True
metformin,Scratch,6,46198,0,6488,1.8257115030840816,False,1.8258276783878264,False,0.17406633864098864,True
metformin,Scrotal pain,4,46200,1,6487,0.42131803917324967,False,0.42126167465720066,False,-0.11824062833986163,False
metformin,Seasonal allergy,1,46203,1,6487,0.14043934639108324,False,0.14041144069172248,False,-0.5873577625365847,False
metformin,Seborrhoea,6,46198,0,6488,1.8257115030840816,False,1.8258276783878264,False,0.17406633864098864,True
metformin,Seborrhoeic dermatitis,1,46203,0,6488,0.4213180391732496,False,0.42129925222115205,False,0.12357082672738463,False
metformin,Seborrhoeic keratosis,1,46203,0,6488,0.4213180391732496,False,0.42129925222115205,False,0.12357082672738463,False
metformin,Second primary malignancy,3,46201,0,6488,0.9830754247375825,False,0.9830741426144173,False,0.16091202120883544,True
metformin,Secondary adrenocortical insufficiency,2,46202,0,6488,0.702196731955416,False,0.7021806179319301,False,0.1496078316296215,False
metformin,Secretion discharge,5,46199,0,6488,1.5448328103019153,False,1.5448976720527279,False,0.17126598885512306,True
metformin,Sedation,5,46199,0,6488,1.5448328103019153,False,1.5448976720527279,False,0.17126598885512306,True
metformin,Sedation complication,1,46203,0,6488,0.4213180391732496,False,0.42129925222115205,False,0.12357082672738463,False
metformin,Seizure,60,46144,19,6469,0.4357220747005402,False,0.4349822505724076,False,-0.20572708547407786,False
metformin,Seizure like phenomena,1,46203,0,6488,0.4213180391732496,False,0.42129925222115205,False,0.12357082672738463,False
metformin,Self-consciousness,2,46202,0,6488,0.702196731955416,False,0.7021806179319301,False,0.1496078316296215,False
metformin,Self-destructive behaviour,1,46203,0,6488,0.4213180391732496,False,0.42129925222115205,False,0.12357082672738463,False
metformin,Senile dementia,1,46203,0,6488,0.4213180391732496,False,0.42129925222115205,False,0.12357082672738463,False
metformin,Sense of oppression,5,46199,0,6488,1.5448328103019153,False,1.5448976720527279,False,0.17126598885512306,True
metformin,Sensitivity to weather change,3,46201,0,6488,0.9830754247375825,False,0.9830741426144173,False,0.16091202120883544,True
metformin,Sensorimotor disorder,4,46200,0,6488,1.2639541175197488,False,1.2639798270581488,False,0.1672306113239052,True
metformin,Sensory disturbance,8,46196,0,6488,2.3874688886484146,True,2.387724178238611,True,0.1776984083072978,True
metformin,Sensory loss,24,46180,0,6488,6.8815279731630765,True,6.8846482822836474,True,0.18543772444859985,True
metformin,Sepsis,56,46148,19,6469,0.4069140036459591,False,0.40618788342983064,False,-0.23000058602493823,False
metformin,Sepsis neonatal,2,46202,0,6488,0.702196731955416,False,0.7021806179319301,False,0.1496078316296215,False
metformin,Septic shock,81,46123,14,6474,0.7893659814395367,False,0.7889937921539735,False,-0.04019474953872914,False
metformin,Serous cystadenocarcinoma ovary,2,46202,0,6488,0.702196731955416,False,0.7021806179319301,False,0.1496078316296215,False
metformin,Serratia infection,3,46201,0,6488,0.9830754247375825,False,0.9830741426144173,False,0.16091202120883544,True
metformin,Serum amyloid A protein increased,1,46203,0,6488,0.4213180391732496,False,0.42129925222115205,False,0.12357082672738463,False
metformin,Serum ferritin abnormal,5,46199,0,6488,1.5448328103019153,False,1.5448976720527279,False,0.17126598885512306,True
metformin,Serum ferritin decreased,1,46203,0,6488,0.4213180391732496,False,0.42129925222115205,False,0.12357082672738463,False
metformin,Serum ferritin increased,3,46201,0,6488,0.9830754247375825,False,0.9830741426144173,False,0.16091202120883544,True
metformin,Sexual dysfunction,4,46200,0,6488,1.2639541175197488,False,1.2639798270581488,False,0.1672306113239052,True
metformin,Shock,276,45928,10,6478,3.6982361216318576,True,3.7144801158322176,True,0.13795701991606799,True
metformin,Shock haemorrhagic,18,46186,0,6488,5.196255816470079,True,5.197936626503416,True,0.18410129730296027,True
metformin,Sinonasal obstruction,2,46202,0,6488,0.702196731955416,False,0.7021806179319301,False,0.1496078316296215,False
metformin,Sinus bradycardia,21,46183,0,6488,6.038891894816578,True,6.041237671462752,True,0.18486259823702114,True
metformin,Sinus congestion,5,46199,0,6488,1.5448328103019153,False,1.5448976720527279,False,0.17126598885512306,True
metformin,Sinus disorder,8,46196,0,6488,2.3874688886484146,True,2.387724178238611,True,0.1776984083072978,True
metformin,Sinus tachycardia,4,46200,1,6487,0.42131803917324967,False,0.42126167465720066,False,-0.11824062833986163,False
metformin,Sinusitis,17,46187,5,6483,0.4468524657898103,False,0.44664288350350595,False,-0.17749875813916935,False
metformin,Skin abrasion,4,46200,2,6486,0.25279082350394977,False,0.25271804417701105,False,-0.3564483780577912,False
metformin,Skin angiosarcoma,1,46203,0,6488,0.4213180391732496,False,0.42129925222115205,False,0.12357082672738463,False
metformin,Skin atrophy,2,46202,0,6488,0.702196731955416,False,0.7021806179319301,False,0.1496078316296215,False
metformin,Skin burning sensation,4,46200,2,6486,0.25279082350394977,False,0.25271804417701105,False,-0.3564483780577912,False
metformin,Skin cancer,1,46203,0,6488,0.4213180391732496,False,0.42129925222115205,False,0.12357082672738463,False
metformin,Skin depigmentation,2,46202,0,6488,0.702196731955416,False,0.7021806179319301,False,0.1496078316296215,False
metformin,Skin discolouration,29,46175,4,6484,0.9206579374526567,False,0.9206072484326103,False,0.003099562006716037,True
metformin,Skin discomfort,2,46202,0,6488,0.702196731955416,False,0.7021806179319301,False,0.1496078316296215,False
metformin,Skin disorder,15,46189,2,6486,0.8707239476247159,False,0.8706805659294862,False,0.008702935796137156,True
metformin,Skin erosion,2,46202,1,6487,0.23406557731847205,False,0.2340241328932417,False,-0.3245148059614062,False
metformin,Skin exfoliation,17,46187,5,6483,0.4468524657898103,False,0.44664288350350595,False,-0.17749875813916935,False
metformin,Skin fibrosis,4,46200,0,6488,1.2639541175197488,False,1.2639798270581488,False,0.1672306113239052,True
metformin,Skin fissures,6,46198,2,6486,0.36514230061681635,False,0.3650529779105382,False,-0.20932471480194936,False
metformin,Skin haemorrhage,16,46188,1,6487,1.5448328103019153,False,1.54502744189571,False,0.09890074476771525,True
metformin,Skin hyperpigmentation,1,46203,1,6487,0.14043934639108324,False,0.14041144069172248,False,-0.5873577625365847,False
metformin,Skin induration,3,46201,0,6488,0.9830754247375825,False,0.9830741426144173,False,0.16091202120883544,True
metformin,Skin infection,6,46198,1,6487,0.6085705010280272,False,0.6085154279900863,False,-0.03032748881462012,False
metformin,Skin injury,6,46198,0,6488,1.8257115030840816,False,1.8258276783878264,False,0.17406633864098864,True
metformin,Skin irritation,5,46199,1,6487,0.5149442701006385,False,0.5148865247459388,False,-0.06694176086280622,False
metformin,Skin laceration,12,46192,0,6488,3.5109836597770805,True,3.5116631487795638,True,0.18148548580331975,True
metformin,Skin lesion,9,46195,5,6483,0.2425770528573256,False,0.24242129054286082,False,-0.4274561038885477,False
metformin,Skin mass,1,46203,1,6487,0.14043934639108324,False,0.14041144069172248,False,-0.5873577625365847,False
